verb,frame,voice,polarity,conditional,sentence,veridicality_normalized,acceptability_normalized,veridicality_loglikelihood,acceptability_loglikelihood
hurt,that_S,passive,positive,True,John was hurt that a particular thing happened,1.7188494205474854,1.4171619415283203,-0.3357737362384796,-0.6789331436157227
hurt,to_VPstative,passive,negative,False,A particular person wasn\'t hurt to have a particular thing.,0.45784226059913635,0.18176911771297455,-0.8307348489761353,-1.1606324911117554
hurt,to_VPstative,passive,positive,False,A particular person was hurt to have a particular thing.,1.6990187168121338,-0.3577108085155487,-0.0480906218290329,-1.4932661056518555
hush_up,that_S,active,negative,False,Someone didn\'t hush up that a particular thing happened,0.3913910388946533,-0.4987018406391144,-0.5983473062515259,-1.7809524536132812
hush_up,that_S,active,negative,True,John didn't hush up that a particular thing happened,0.27749907970428467,-1.5085030794143677,-0.734829306602478,-1.45302414894104
hush_up,that_S,active,positive,False,Someone hushed up that a particular thing happened,1.0762237310409546,-1.0206881761550903,-0.5157365202903748,-1.3794766664505005
hush_up,that_S,active,positive,True,John hushed up that a particular thing happened,0.5388254523277283,-1.951682686805725,-0.9003690481185913,-1.215084195137024
hustle,to_VPeventive,active,negative,False,A particular person didn\'t hustle to do a particular thing.,-0.5804675817489624,-0.4078305661678314,-0.585045576095581,-0.8561335802078247
hustle,to_VPeventive,active,positive,False,A particular person hustled to do a particular thing.,1.6990187168121338,0.6173357367515564,-0.24203236401081085,-0.9434145092964172
hustle,to_VPstative,active,negative,False,A particular person didn\'t hustle to have a particular thing.,-1.1725437641143799,-1.0182288885116577,-0.7999997138977051,-1.5952342748641968
hustle,to_VPstative,active,positive,False,A particular person hustled to have a particular thing.,0.33124035596847534,1.3639365434646606,-0.4905713200569153,-0.7102055549621582
identify,NP_to_VPeventive,active,negative,False,Someone didn\'t identify a particular person to do a particular thing.,-1.4547441005706787,-0.9912387728691101,-0.5163830518722534,-1.1004537343978882
identify,NP_to_VPeventive,active,positive,False,Someone identified a particular person to do a particular thing.,-0.5426000356674194,-0.6031926870346069,-0.5213102698326111,-1.429059386253357
identify,NP_to_VPstative,active,negative,False,Someone didn\'t identify a particular person to have a particular thing.,-1.3453327417373657,-1.335930347442627,-0.8532403111457825,-1.0491849184036255
identify,NP_to_VPstative,active,positive,False,Someone identified a particular person to have a particular thing.,0.8795062899589539,-0.34460800886154175,-0.5170615911483765,-1.2378959655761719
identify,that_S,active,negative,False,Someone didn\'t identify that a particular thing happened,-0.10124566406011581,-1.1482226848602295,-0.8146483302116394,-1.2715812921524048
identify,that_S,active,negative,True,John didn't identify that a particular thing happened,-0.7008796334266663,0.4585118293762207,-0.8564837574958801,-1.1744943857192993
identify,that_S,active,positive,False,Someone identified that a particular thing happened,1.6815024614334106,1.205385446548462,-0.07369329780340195,-0.8082097768783569
identify,that_S,active,positive,True,John identified that a particular thing happened,1.6958799362182617,1.1483054161071777,-0.07595761865377426,-0.6984706521034241
identify,to_VPstative,passive,negative,False,A particular person wasn\'t identified to have a particular thing.,-1.2800357341766357,-0.8375575542449951,-1.1627278327941895,-1.5401694774627686
identify,to_VPstative,passive,positive,False,A particular person was identified to have a particular thing.,1.7299261093139648,0.388771116733551,-0.060984980314970016,-1.0471464395523071
ignore,NP_to_VPeventive,active,negative,False,Someone didn\'t ignore a particular person to do a particular thing.,-0.393183171749115,-2.3975915908813477,-0.4909628927707672,-1.1126306056976318
ignore,NP_to_VPeventive,active,positive,False,Someone ignored a particular person to do a particular thing.,-0.9654882550239563,-1.1950515508651733,-0.6085701584815979,-2.0557472705841064
ignore,that_S,active,negative,False,Someone didn\'t ignore that a particular thing happened,0.9353564381599426,0.3333008885383606,-0.4990496039390564,-1.2718757390975952
ignore,that_S,active,negative,True,John didn't ignore that a particular thing happened,0.9635059237480164,-0.007390917278826237,-0.6501057744026184,-1.340760350227356
ignore,that_S,active,positive,False,Someone ignored that a particular thing happened,0.7608031034469604,0.7379985451698303,-0.6556500196456909,-1.0340746641159058
ignore,that_S,active,positive,True,John ignored that a particular thing happened,1.2572824954986572,0.5254668593406677,-0.34762340784072876,-0.7551848292350769
imagine,NP_to_VPstative,active,negative,False,Someone didn\'t imagine a particular person to have a particular thing.,-0.7274720072746277,-0.23575398325920105,-0.8117570877075195,-1.2272567749023438
imagine,NP_to_VPstative,active,positive,False,Someone imagined a particular person to have a particular thing.,-1.1125855445861816,1.186328649520874,-0.8345273733139038,-0.36304405331611633
imagine,that_S,active,negative,False,Someone didn\'t imagine that a particular thing happened,-0.010555407963693142,-0.34521469473838806,-0.7693408131599426,-1.2453850507736206
imagine,that_S,active,negative,True,John didn't imagine that a particular thing happened,-0.20215994119644165,0.2697865962982178,-0.6286154985427856,-1.1013407707214355
imagine,that_S,active,positive,False,Someone imagined that a particular thing happened,-1.7916200160980225,0.8384317755699158,-0.8843765258789062,-0.8840319514274597
imagine,that_S,active,positive,True,John imagined that a particular thing happened,-1.1709113121032715,1.8646953105926514,-0.8156924247741699,-0.23356910049915314
imagine,to_VPeventive,active,negative,False,A particular person didn\'t imagine to do a particular thing.,-1.2264530658721924,-1.3556172847747803,-0.9628697633743286,-1.6135326623916626
imagine,to_VPeventive,active,positive,False,A particular person imagined to do a particular thing.,-1.894291639328003,-0.0012432083021849394,-0.9489896893501282,-1.66200852394104
imagine,to_VPeventive,passive,negative,False,A particular person wasn\'t imagined to do a particular thing.,-0.6501192450523376,-1.0757465362548828,-0.6233523488044739,-1.2313674688339233
imagine,to_VPeventive,passive,positive,False,A particular person was imagined to do a particular thing.,-1.1728276014328003,0.2067088931798935,-1.0208241939544678,-1.4254921674728394
imagine,to_VPstative,passive,negative,False,A particular person wasn\'t imagined to have a particular thing.,-0.7756483554840088,-1.5697153806686401,-1.0408570766448975,-1.6840238571166992
imagine,to_VPstative,passive,positive,False,A particular person was imagined to have a particular thing.,-1.1145912408828735,0.6876932382583618,-1.1024730205535889,-1.171288013458252
impel,NP_to_VPeventive,active,negative,False,Someone didn\'t impel a particular person to do a particular thing.,-1.1303808689117432,-1.246302604675293,-0.648588240146637,-1.2399812936782837
impel,NP_to_VPeventive,active,positive,False,Someone impelled a particular person to do a particular thing.,0.48507001996040344,-0.9016161561012268,-0.6723582148551941,-1.768093466758728
implore,NP_to_VPeventive,active,negative,False,Someone didn\'t implore a particular person to do a particular thing.,-0.4369708001613617,-0.6940275430679321,-0.4634477198123932,-1.2523629665374756
implore,NP_to_VPeventive,active,positive,False,Someone implored a particular person to do a particular thing.,-0.13005858659744263,1.0798215866088867,-0.5670846700668335,-1.1986896991729736
implore,NP_to_VPstative,active,negative,False,Someone didn\'t implore a particular person to have a particular thing.,-1.1636089086532593,-1.160265564918518,-0.6908324956893921,-1.2829482555389404
implore,NP_to_VPstative,active,positive,False,Someone implored a particular person to have a particular thing.,-0.45763394236564636,-0.07987476140260696,-0.5989837050437927,-1.1520057916641235
implore,for_NP_to_VP,active,negative,False,Someone didn\'t implore for a particular thing to happen.,-0.6194260120391846,-0.8589165806770325,-0.48209792375564575,-1.4254124164581299
implore,for_NP_to_VP,active,positive,False,Someone implored for a particular thing to happen.,-0.6965840458869934,0.5924228429794312,-0.5996702909469604,-0.9489266276359558
implore,that_S,active,negative,False,Someone didn\'t implore that a particular thing happened,-0.2214309424161911,-0.7104893922805786,-0.6976359486579895,-1.4376431703567505
implore,that_S,active,negative,True,John didn't implore that a particular thing happened,-0.3850284218788147,-1.4024957418441772,-0.6319364309310913,-1.6758512258529663
implore,that_S,active,positive,False,Someone implored that a particular thing happened,-0.18473954498767853,-0.21897579729557037,-0.8324679136276245,-1.2938644886016846
implore,that_S,active,positive,True,John implored that a particular thing happened,-0.14266437292099,-0.15623855590820312,-0.8309853672981262,-1.6982396841049194
imply,NP_to_VPstative,active,negative,False,Someone didn\'t imply a particular person to have a particular thing.,-0.9920223355293274,-1.1324882507324219,-0.661760687828064,-1.5600684881210327
imply,NP_to_VPstative,active,positive,False,Someone implied a particular person to have a particular thing.,-0.3862484395503998,-0.08590526133775711,-0.6146621704101562,-0.9709525108337402
imply,that_S,active,negative,False,Someone didn\'t imply that a particular thing happened,-0.648386538028717,-0.4186611473560333,-0.8975497484207153,-1.6615517139434814
imply,that_S,active,negative,True,John didn't imply that a particular thing happened,-0.43275508284568787,0.14777036011219025,-0.7911940813064575,-0.9145424962043762
imply,that_S,active,positive,False,Someone implied that a particular thing happened,-0.030908523127436638,1.3379558324813843,-0.893113911151886,-0.6872630715370178
imply,that_S,active,positive,True,John implied that a particular thing happened,0.16437901556491852,2.149850845336914,-0.6549890041351318,-0.20857684314250946
imply,to_VPeventive,active,negative,False,A particular person didn\'t imply to do a particular thing.,-0.8558515906333923,-1.0789815187454224,-0.9881302118301392,-1.288238763809204
imply,to_VPeventive,active,positive,False,A particular person implied to do a particular thing.,-0.9522145986557007,-1.1143360137939453,-0.9181954264640808,-1.658979058265686
imply,to_VPstative,passive,negative,False,A particular person wasn\'t implied to have a particular thing.,-1.0317527055740356,-0.5216540098190308,-0.9616095423698425,-1.3622907400131226
imply,to_VPstative,passive,positive,False,A particular person was implied to have a particular thing.,-0.23980680108070374,-0.010648601688444614,-0.9434690475463867,-1.0572131872177124
impress,that_S,passive,negative,False,Someone wasn\'t impressed that a particular thing happened,1.643150806427002,0.7055435180664062,-0.21479788422584534,-0.701289176940918
impress,that_S,passive,negative,True,John wasn't impressed that a particular thing happened,1.146181583404541,0.9566558599472046,-0.5693525075912476,-1.2834221124649048
impress,that_S,passive,positive,False,Someone was impressed that a particular thing happened,1.669518232345581,0.874464750289917,-0.07363122701644897,-0.938278079032898
impress,that_S,passive,positive,True,John was impressed that a particular thing happened,1.6734790802001953,2.13411283493042,-0.34278157353401184,-0.5649412274360657
incense,that_S,passive,negative,False,Someone wasn\'t incensed that a particular thing happened,0.7497462034225464,-0.31041690707206726,-0.7754015922546387,-1.242017388343811
incense,that_S,passive,negative,True,John wasn't incensed that a particular thing happened,0.15654776990413666,-0.22275562584400177,-0.7750059962272644,-1.484724760055542
incense,that_S,passive,positive,False,Someone was incensed that a particular thing happened,0.8169627785682678,-0.1496821939945221,-0.6497139930725098,-1.5890408754348755
incense,that_S,passive,positive,True,John was incensed that a particular thing happened,1.6203954219818115,1.6813368797302246,-0.35514920949935913,-0.5058197379112244
incite,NP_to_VPeventive,active,negative,False,Someone didn\'t incite a particular person to do a particular thing.,-1.3373597860336304,-0.7238669991493225,-0.8412874341011047,-1.3510518074035645
incite,NP_to_VPeventive,active,positive,False,Someone incited a particular person to do a particular thing.,1.6917273998260498,0.8380110859870911,-0.24417436122894287,-1.1124954223632812
incite,for_NP_to_VP,active,negative,False,Someone didn\'t incite for a particular thing to happen.,-0.5278921127319336,-1.1011345386505127,-0.6261899471282959,-1.3263208866119385
incite,for_NP_to_VP,active,positive,False,Someone incited for a particular thing to happen.,-0.42816343903541565,-0.3509262502193451,-0.4591248035430908,-1.5423953533172607
incite,to_VPeventive,passive,negative,False,A particular person wasn\'t incited to do a particular thing.,-1.1290576457977295,-0.07835035026073456,-1.1554538011550903,-0.7986655235290527
incite,to_VPeventive,passive,positive,False,A particular person was incited to do a particular thing.,1.2418913841247559,0.20746754109859467,-0.49724507331848145,-1.0242998600006104
include,to_VPeventive,passive,negative,False,A particular person wasn\'t included to do a particular thing.,-2.605947971343994,-0.2073911875486374,-0.42991524934768677,-1.3406003713607788
include,to_VPeventive,passive,positive,False,A particular person was included to do a particular thing.,0.43847495317459106,-0.04991283267736435,-0.7352371215820312,-1.1588399410247803
indicate,for_NP_to_VP,active,negative,False,Someone didn\'t indicate for a particular thing to happen.,-0.1916382759809494,-0.40670472383499146,-0.7119721174240112,-1.2405635118484497
indicate,for_NP_to_VP,active,positive,False,Someone indicated for a particular thing to happen.,0.011431669816374779,-0.9260746836662292,-0.602691650390625,-1.3601146936416626
indicate,that_S,active,negative,False,Someone didn\'t indicate that a particular thing happened,-0.19957007467746735,-0.41395941376686096,-0.7712196707725525,-1.1869717836380005
indicate,that_S,active,negative,True,John didn't indicate that a particular thing happened,-0.4509624242782593,1.11677086353302,-0.6365399956703186,-0.8614240884780884
indicate,that_S,active,positive,False,Someone indicated that a particular thing happened,1.1811195611953735,1.1197901964187622,-0.4393647313117981,-0.5092834234237671
indicate,that_S,active,positive,True,John indicated that a particular thing happened,1.6958799362182617,2.1829025745391846,-0.07595761865377426,-0.2371629774570465
indicate,to_VPstative,passive,negative,False,A particular person wasn\'t indicated to have a particular thing.,-1.212111473083496,-0.009357263334095478,-0.4721357822418213,-1.2885363101959229
indicate,to_VPstative,passive,positive,False,A particular person was indicated to have a particular thing.,0.33857911825180054,1.966589331626892,-0.6154674291610718,-0.8498501777648926
indict,that_S,active,negative,False,Someone didn\'t indict that a particular thing happened,-0.5438974499702454,-1.219461441040039,-0.9396390914916992,-1.6062042713165283
indict,that_S,active,negative,True,John didn't indict that a particular thing happened,-0.5194608569145203,-1.194759726524353,-0.7079950571060181,-1.4238466024398804
indict,that_S,active,positive,False,Someone indicted that a particular thing happened,0.7744516134262085,0.008065033704042435,-0.4868902266025543,-1.510213017463684
indict,that_S,active,positive,True,John indicted that a particular thing happened,1.2554336786270142,0.4839102029800415,-0.5515834093093872,-1.7395942211151123
induce,NP_to_VPeventive,active,negative,False,Someone didn\'t induce a particular person to do a particular thing.,-0.9085788130760193,-0.7326923608779907,-0.8432586789131165,-1.4533984661102295
induce,NP_to_VPeventive,active,positive,False,Someone induced a particular person to do a particular thing.,0.7803008556365967,-0.05482832342386246,-0.9632002711296082,-1.1911025047302246
induce,to_VPeventive,passive,negative,False,A particular person wasn\'t induced to do a particular thing.,-1.6107518672943115,-0.45883211493492126,-0.8077834248542786,-0.7661576271057129
induce,to_VPeventive,passive,positive,False,A particular person was induced to do a particular thing.,0.8677677512168884,-0.684718132019043,-0.7967756986618042,-1.2361509799957275
induce,to_VPstative,passive,negative,False,A particular person wasn\'t induced to have a particular thing.,-0.866663932800293,-1.668869137763977,-1.0436079502105713,-1.4962702989578247
induce,to_VPstative,passive,positive,False,A particular person was induced to have a particular thing.,0.5445280075073242,-0.9996427893638611,-0.7133582830429077,-1.5812777280807495
infer,that_S,active,negative,False,Someone didn\'t infer that a particular thing happened,0.04436492919921875,0.05930619314312935,-0.6634708046913147,-0.9378536939620972
infer,that_S,active,negative,True,John didn't infer that a particular thing happened,-0.6669054627418518,0.28295251727104187,-0.7407851815223694,-1.162756085395813
infer,that_S,active,positive,False,Someone inferred that a particular thing happened,0.10879883915185928,-0.8716684579849243,-0.6904420256614685,-1.2536952495574951
infer,that_S,active,positive,True,John inferred that a particular thing happened,-0.1887674331665039,1.0093406438827515,-0.7575868964195251,-0.7414525151252747
infer,to_VPeventive,active,negative,False,A particular person didn\'t infer to do a particular thing.,-1.292672038078308,-1.114443063735962,-1.3626402616500854,-1.5243895053863525
infer,to_VPeventive,active,positive,False,A particular person inferred to do a particular thing.,-0.17701832950115204,-1.0363060235977173,-0.6962915658950806,-1.4115248918533325
influence,NP_to_VPstative,active,negative,False,Someone didn\'t influence a particular person to have a particular thing.,-0.8860730528831482,-0.6726600527763367,-0.504118800163269,-1.2517155408859253
influence,NP_to_VPstative,active,positive,False,Someone influenced a particular person to have a particular thing.,0.32220259308815,0.5279679298400879,-0.4539872705936432,-0.6381467580795288
influence,to_VPeventive,passive,negative,False,A particular person wasn\'t influenced to do a particular thing.,-1.5193859338760376,1.062498688697815,-0.8618344068527222,-0.5904579162597656
influence,to_VPeventive,passive,positive,False,A particular person was influenced to do a particular thing.,0.7762323021888733,1.5388885736465454,-0.73768150806427,-0.3802390992641449
inform,NP_to_VPeventive,active,negative,False,Someone didn\'t inform a particular person to do a particular thing.,-1.0379852056503296,-1.0100102424621582,-0.5162441730499268,-1.1026047468185425
inform,NP_to_VPeventive,active,positive,False,Someone informed a particular person to do a particular thing.,-0.7188817858695984,-0.08302637934684753,-0.6812394857406616,-1.295196294784546
inform,that_S,passive,negative,False,Someone wasn\'t informed that a particular thing happened,1.1486281156539917,0.7597649097442627,-0.5695402026176453,-0.9463609457015991
inform,that_S,passive,negative,True,John wasn't informed that a particular thing happened,0.17637377977371216,0.9689420461654663,-0.7510653138160706,-0.7344663739204407
inform,that_S,passive,positive,False,Someone was informed that a particular thing happened,1.6436177492141724,1.8023396730422974,-0.06123250722885132,-0.6143852472305298
inform,that_S,passive,positive,True,John was informed that a particular thing happened,1.6587942838668823,2.1157033443450928,-0.25571680068969727,-0.39149993658065796
inform,to_VPeventive,passive,negative,False,A particular person wasn\'t informed to do a particular thing.,-1.8872123956680298,0.08745374530553818,-0.41778621077537537,-0.9060206413269043
inform,to_VPeventive,passive,positive,False,A particular person was informed to do a particular thing.,-0.5846570134162903,0.18189063668251038,-0.5453261137008667,-1.228698968887329
infuriate,that_S,passive,negative,False,Someone wasn\'t infuriated that a particular thing happened,0.7618111968040466,-0.8901155591011047,-0.5271741151809692,-1.3377677202224731
infuriate,that_S,passive,negative,True,John wasn't infuriated that a particular thing happened,0.1834680140018463,-0.0857500284910202,-0.7680157423019409,-1.203650712966919
infuriate,that_S,passive,positive,False,Someone was infuriated that a particular thing happened,1.6385109424591064,2.3706867694854736,-0.2593546211719513,-0.6298554539680481
infuriate,that_S,passive,positive,True,John was infuriated that a particular thing happened,1.4083495140075684,1.9551516771316528,-0.2064279317855835,-0.6810734868049622
infuriate,to_VPeventive,passive,negative,False,A particular person wasn\'t infuriated to do a particular thing.,0.2693079113960266,-1.4982759952545166,-0.9210225343704224,-1.4761006832122803
infuriate,to_VPeventive,passive,positive,False,A particular person was infuriated to do a particular thing.,0.5796772837638855,-0.2716972529888153,-0.7131420969963074,-1.4004877805709839
infuriate,to_VPstative,passive,negative,False,A particular person wasn\'t infuriated to have a particular thing.,0.22148697078227997,-1.5190774202346802,-0.8016670346260071,-1.277808427810669
infuriate,to_VPstative,passive,positive,False,A particular person was infuriated to have a particular thing.,1.6330032348632812,0.7702785730361938,-0.5226941108703613,-0.8177628517150879
inquire,for_NP_to_VP,active,negative,False,Someone didn\'t inquire for a particular thing to happen.,-1.2516199350357056,-1.193145990371704,-0.7679111957550049,-1.502406358718872
inquire,for_NP_to_VP,active,positive,False,Someone inquired for a particular thing to happen.,-0.49375322461128235,-0.8304619193077087,-0.5705960392951965,-0.9621604084968567
insinuate,that_S,active,negative,False,Someone didn\'t insinuate that a particular thing happened,-0.023376047611236572,-0.18474842607975006,-0.7865267992019653,-1.0905135869979858
insinuate,that_S,active,negative,True,John didn't insinuate that a particular thing happened,-0.3375089466571808,0.3622194230556488,-0.5943642258644104,-1.2579607963562012
insinuate,that_S,active,positive,False,Someone insinuated that a particular thing happened,-0.3935694396495819,1.5734535455703735,-0.8568902015686035,-0.6235562562942505
insinuate,that_S,active,positive,True,John insinuated that a particular thing happened,0.07579875737428665,0.5736342072486877,-0.7633177042007446,-0.8203524351119995
insinuate,to_VPstative,active,negative,False,A particular person didn\'t insinuate to have a particular thing.,-0.9648661017417908,-1.4619321823120117,-0.5822898149490356,-1.1970032453536987
insinuate,to_VPstative,active,positive,False,A particular person insinuated to have a particular thing.,-0.44441622495651245,-0.44123896956443787,-0.5479542016983032,-0.9124276041984558
insist,for_NP_to_VP,active,negative,False,Someone didn\'t insist for a particular thing to happen.,-0.6233803033828735,-0.3875320553779602,-0.5879834890365601,-1.2470721006393433
insist,for_NP_to_VP,active,positive,False,Someone insisted for a particular thing to happen.,-0.4595673382282257,0.7607851028442383,-0.7012385129928589,-0.7047597169876099
insist,that_S,active,negative,False,Someone didn\'t insist that a particular thing happened,-0.5078530311584473,-0.28376197814941406,-0.7694500684738159,-1.1242858171463013
insist,that_S,active,negative,True,John didn't insist that a particular thing happened,-0.42465952038764954,0.38233402371406555,-0.8829294443130493,-0.9568970799446106
insist,that_S,active,positive,False,Someone insisted that a particular thing happened,0.29935094714164734,1.6368576288223267,-0.724022626876831,-0.9734333157539368
insist,that_S,active,positive,True,John insisted that a particular thing happened,0.6796891689300537,1.7126284837722778,-0.8955147862434387,-1.0703097581863403
insist,to_VPeventive,active,negative,False,A particular person didn\'t insist to do a particular thing.,-0.8451806902885437,-0.7514836192131042,-0.6618150472640991,-1.618145227432251
insist,to_VPeventive,active,positive,False,A particular person insisted to do a particular thing.,-0.025131944566965103,-0.7042270302772522,-0.7178040742874146,-1.5409847497940063
insist,to_VPstative,active,negative,False,A particular person didn\'t insist to have a particular thing.,-0.7998528480529785,0.11526452749967575,-0.5944028496742249,-0.9556989669799805
insist,to_VPstative,active,positive,False,A particular person insisted to have a particular thing.,0.20693720877170563,-0.05930931121110916,-0.5490415096282959,-1.6132230758666992
insist,to_VPstative,passive,negative,False,A particular person wasn\'t insisted to have a particular thing.,-0.6194260120391846,-1.89212965965271,-0.48209792375564575,-1.3258030414581299
insist,to_VPstative,passive,positive,False,A particular person was insisted to have a particular thing.,0.32137784361839294,-1.0501036643981934,-0.8387845754623413,-1.7369086742401123
inspire,NP_to_VPeventive,active,negative,False,Someone didn\'t inspire a particular person to do a particular thing.,-1.0242745876312256,-1.2416973114013672,-0.6927906274795532,-1.3520787954330444
inspire,NP_to_VPeventive,active,positive,False,Someone inspired a particular person to do a particular thing.,1.759407639503479,1.5522799491882324,-0.07024779170751572,-0.4537747800350189
inspire,NP_to_VPstative,active,negative,False,Someone didn\'t inspire a particular person to have a particular thing.,-1.1035032272338867,-0.8067828416824341,-0.7984314560890198,-1.0315237045288086
inspire,NP_to_VPstative,active,positive,False,Someone inspired a particular person to have a particular thing.,0.41010501980781555,0.21147450804710388,-0.6738820672035217,-0.8423082232475281
inspire,to_VPeventive,active,negative,False,A particular person didn\'t inspire to do a particular thing.,-1.168654441833496,-1.1697832345962524,-0.6982846260070801,-1.2192003726959229
inspire,to_VPeventive,active,positive,False,A particular person inspired to do a particular thing.,-0.23264484107494354,-0.9521300196647644,-0.6004837155342102,-1.6009018421173096
inspire,to_VPeventive,passive,negative,False,A particular person wasn\'t inspired to do a particular thing.,-1.5460035800933838,0.8123860359191895,-0.8304444551467896,-0.8009728193283081
inspire,to_VPeventive,passive,positive,False,A particular person was inspired to do a particular thing.,0.3966746926307678,2.1084210872650146,-0.5513569116592407,-0.9061752557754517
inspire,to_VPstative,active,negative,False,A particular person didn\'t inspire to have a particular thing.,-1.1533828973770142,-1.3714998960494995,-0.7241846323013306,-1.057727575302124
inspire,to_VPstative,active,positive,False,A particular person inspired to have a particular thing.,-0.6582690477371216,-1.0690778493881226,-1.099969744682312,-1.3443353176116943
inspire,to_VPstative,passive,negative,False,A particular person wasn\'t inspired to have a particular thing.,-2.1827597618103027,-0.7496737837791443,-0.7296317219734192,-1.0266014337539673
inspire,to_VPstative,passive,positive,False,A particular person was inspired to have a particular thing.,0.04178878664970398,0.667044460773468,-0.7067302465438843,-0.9947042465209961
instruct,NP_to_VPeventive,active,negative,False,Someone didn\'t instruct a particular person to do a particular thing.,-1.1117488145828247,-0.6246834397315979,-0.8820163607597351,-1.3464593887329102
instruct,NP_to_VPeventive,active,positive,False,Someone instructed a particular person to do a particular thing.,0.3794693946838379,0.8393278121948242,-0.5274521708488464,-0.6382963061332703
instruct,NP_to_VPstative,active,negative,False,Someone didn\'t instruct a particular person to have a particular thing.,-0.6629191637039185,-1.452170968055725,-0.5924590826034546,-1.3309201002120972
instruct,NP_to_VPstative,active,positive,False,Someone instructed a particular person to have a particular thing.,0.19091814756393433,1.0590879917144775,-0.6637123823165894,-0.7544800639152527
instruct,for_NP_to_VP,active,negative,False,Someone didn\'t instruct for a particular thing to happen.,-0.8843332529067993,-0.47125765681266785,-0.5612365007400513,-1.4428954124450684
instruct,for_NP_to_VP,active,positive,False,Someone instructed for a particular thing to happen.,-0.7176690101623535,-0.17783568799495697,-0.6810504198074341,-1.1243332624435425
instruct,that_S,passive,negative,False,Someone wasn\'t instructed that a particular thing happened,-0.01825728639960289,-0.37925606966018677,-0.6871033906936646,-1.2052690982818604
instruct,that_S,passive,negative,True,John wasn't instructed that a particular thing happened,-0.8066611886024475,-0.7440740466117859,-0.8958051800727844,-1.3343923091888428
instruct,that_S,passive,positive,False,Someone was instructed that a particular thing happened,1.2907623052597046,0.6458368301391602,-0.5204089879989624,-1.5134036540985107
instruct,that_S,passive,positive,True,John was instructed that a particular thing happened,0.580217182636261,0.9858739972114563,-0.7047672867774963,-0.6132325530052185
instruct,to_VPeventive,active,negative,False,A particular person didn\'t instruct to do a particular thing.,-0.7402753233909607,-2.1751937866210938,-0.5829907655715942,-1.75020432472229
instruct,to_VPeventive,active,positive,False,A particular person instructed to do a particular thing.,0.17159517109394073,-0.7225832939147949,-0.6221486330032349,-1.8267261981964111
instruct,to_VPeventive,passive,negative,False,A particular person wasn\'t instructed to do a particular thing.,-1.457404375076294,0.3887537121772766,-0.7220175862312317,-0.9410015940666199
instruct,to_VPeventive,passive,positive,False,A particular person was instructed to do a particular thing.,-0.043311167508363724,1.5013083219528198,-0.6856118440628052,-0.8093110918998718
instruct,to_VPstative,passive,negative,False,A particular person wasn\'t instructed to have a particular thing.,-0.7358155846595764,0.39321643114089966,-0.6263843774795532,-0.8313323855400085
instruct,to_VPstative,passive,positive,False,A particular person was instructed to have a particular thing.,0.07668852061033249,1.4703764915466309,-0.7664947509765625,-0.7228908538818359
insult,that_S,passive,negative,False,Someone wasn\'t insulted that a particular thing happened,1.496457576751709,-0.3573318421840668,-0.39054909348487854,-1.1852028369903564
insult,that_S,passive,negative,True,John wasn't insulted that a particular thing happened,0.8046863675117493,-0.3199213743209839,-0.5672512054443359,-1.2226687669754028
insult,that_S,passive,positive,False,Someone was insulted that a particular thing happened,1.6815024614334106,1.4027693271636963,-0.07369329780340195,-0.31804460287094116
insult,that_S,passive,positive,True,John was insulted that a particular thing happened,1.6660794019699097,1.3131531476974487,-0.07297298312187195,-0.5077301859855652
insure,to_VPeventive,passive,negative,False,A particular person wasn\'t insured to do a particular thing.,-0.6136105060577393,-0.5652443170547485,-0.49457016587257385,-1.129131555557251
insure,to_VPeventive,passive,positive,False,A particular person was insured to do a particular thing.,-0.07682102918624878,-0.14806434512138367,-0.7030745148658752,-0.9549918174743652
intend,NP_to_VPstative,active,negative,False,Someone didn\'t intend a particular person to have a particular thing.,-0.85826575756073,0.19909262657165527,-0.514844536781311,-1.4062490463256836
intend,NP_to_VPstative,active,positive,False,Someone intended a particular person to have a particular thing.,-0.5845035314559937,-0.33431801199913025,-0.7849947810173035,-1.2496417760849
intend,for_NP_to_VP,active,negative,False,Someone didn\'t intend for a particular thing to happen.,0.7792149186134338,1.12860906124115,-0.6486985087394714,-0.7413442134857178
intend,for_NP_to_VP,active,positive,False,Someone intended for a particular thing to happen.,-0.010611875914037228,1.475380539894104,-0.5909305810928345,-0.7052958607673645
intend,to_VPeventive,active,negative,False,A particular person didn\'t intend to do a particular thing.,-0.1386900395154953,1.1044620275497437,-0.7926133871078491,-1.3070335388183594
intend,to_VPeventive,active,positive,False,A particular person intended to do a particular thing.,-0.24308596551418304,1.1535121202468872,-0.6126565933227539,-1.2065773010253906
intend,to_VPstative,active,negative,False,A particular person didn\'t intend to have a particular thing.,0.00695789884775877,0.7305294871330261,-0.7691783308982849,-1.4605937004089355
intend,to_VPstative,active,positive,False,A particular person intended to have a particular thing.,-0.6032508015632629,0.48434990644454956,-0.6361545920372009,-1.032550573348999
intend,to_VPstative,passive,negative,False,A particular person wasn\'t intended to have a particular thing.,-0.3624870181083679,-0.7884230017662048,-0.7306104898452759,-1.773726224899292
intend,to_VPstative,passive,positive,False,A particular person was intended to have a particular thing.,-0.506547749042511,0.779184103012085,-0.48681211471557617,-1.088160753250122
intercept,that_S,active,negative,False,Someone didn\'t intercept that a particular thing happened,0.061260465532541275,-1.855183720588684,-0.7506648302078247,-1.7020642757415771
